Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5676594,"TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway",1,17,0.0014276116896204233,0.2717830281798942,0.2717830281798942,5,12,8.020318139286192E-4,9606,Homo sapiens,"Q99558","Q99558","R-HSA-5676598;R-HSA-5676596;R-HSA-5676597;R-HSA-5676595;R-HSA-5676593"
R-HSA-9856532,"Mechanical load activates signaling by PIEZO1 and integrins in osteocytes",1,17,0.0014276116896204233,0.2717830281798942,0.2717830281798942,3,11,7.351958294345676E-4,9606,Homo sapiens,"P31749","P31749","R-HSA-9906597;R-HSA-9857661;R-HSA-9857673"
R-HSA-202131,"Metabolism of nitric oxide: NOS3 activation and regulation",1,17,0.0014276116896204233,0.2717830281798942,0.2717830281798942,6,24,0.0016040636278572384,9606,Homo sapiens,"P31749","P31749","R-HSA-1497796;R-HSA-1497810;R-HSA-202137;R-HSA-202127;R-HSA-202111;R-HSA-1497784"
R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",1,17,0.0014276116896204233,0.2717830281798942,0.2717830281798942,1,4,2.673439379762064E-4,9606,Homo sapiens,"P49137","P49137","R-HSA-450463"
R-HSA-9703648,"Signaling by FLT3 ITD and TKD mutants",1,17,0.0014276116896204233,0.2717830281798942,0.2717830281798942,1,24,0.0016040636278572384,9606,Homo sapiens,"P11309","P11309","R-HSA-9703436"
R-HSA-8964315,"G beta:gamma signalling through BTK",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,3,3,2.005079534821548E-4,9606,Homo sapiens,"Q06187","Q06187","R-HSA-8964317;R-HSA-8964271;R-HSA-8964241"
R-HSA-73780,"RNA Polymerase III Chain Elongation",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,3,3,2.005079534821548E-4,9606,Homo sapiens,"P21802","P61218","R-HSA-113446;R-HSA-113705;R-HSA-113451"
R-HSA-6785631,"ERBB2 Regulates Cell Motility",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,2,2,1.336719689881032E-4,9606,Homo sapiens,"P00533","P00533","R-HSA-6785636;R-HSA-6785648"
R-HSA-918233,"TRAF3-dependent IRF activation pathway",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,5,11,7.351958294345676E-4,9606,Homo sapiens,"Q9UHD2","Q9UHD2","R-HSA-9705137;R-HSA-918232;R-HSA-918229;R-HSA-9705320;R-HSA-918225"
R-HSA-1963642,"PI3K events in ERBB2 signaling",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,3,7,4.678518914583612E-4,9606,Homo sapiens,"P00533","P00533","R-HSA-1306963;R-HSA-1306965;R-HSA-1306957"
R-HSA-936964,"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,6,15,0.001002539767410774,9606,Homo sapiens,"Q9UHD2","Q9UHD2","R-HSA-9823910;R-HSA-9823904;R-HSA-9823906;R-HSA-166245;R-HSA-9823934;R-HSA-166271"
R-HSA-446353,"Cell-extracellular matrix interactions",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,2,10,6.68359844940516E-4,9606,Homo sapiens,"Q13418","Q13418","R-HSA-446391;R-HSA-432897"
R-HSA-9735871,"SARS-CoV-1 targets host intracellular signalling and regulatory pathways",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,1,7,4.678518914583612E-4,9606,Homo sapiens,"O15530","O15530","R-HSA-9731018"
R-HSA-9841251,"Mitochondrial unfolded protein response (UPRmt)",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,2,21,0.0014035556743750835,9606,Homo sapiens,"P31749","P31749","R-HSA-9841265;R-HSA-9841244"
R-HSA-6804114,"TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,1,11,7.351958294345676E-4,9606,Homo sapiens,"O14965","O14965","R-HSA-6791235"
R-HSA-9830364,"Formation of the nephric duct",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,1,19,0.0012698837053869802,9606,Homo sapiens,"P07949","P07949","R-HSA-9830480"
R-HSA-9022699,"MECP2 regulates neuronal receptors and channels",1,18,0.0015115888478333893,0.2852529707140101,0.2852529707140101,1,26,0.0017377355968453416,9606,Homo sapiens,"P08581","P08581","R-HSA-8986940"
R-HSA-1236975,"Antigen processing-Cross presentation",3,101,0.008481692979509573,0.2915385143618684,0.2915385143618684,1,24,0.0016040636278572384,9606,Homo sapiens,"O15111;O14920;Q06187","O15111;O14920;Q06187","R-HSA-8863895"
R-HSA-9616222,"Transcriptional regulation of granulopoiesis",2,58,0.0048706751763520325,0.2941865581410714,0.2941865581410714,2,27,0.0018045715813393931,9606,Homo sapiens,"P11802;P24941","P11802;P24941","R-HSA-9624112;R-HSA-9624120"
R-HSA-5602498,"MyD88 deficiency (TLR2/4)",1,19,0.0015955660060463553,0.2984748592497032,0.2984748592497032,2,2,1.336719689881032E-4,9606,Homo sapiens,"Q06187","Q06187","R-HSA-5602383;R-HSA-5602606"
R-HSA-1963640,"GRB2 events in ERBB2 signaling",1,19,0.0015955660060463553,0.2984748592497032,0.2984748592497032,2,4,2.673439379762064E-4,9606,Homo sapiens,"P00533","P00533","R-HSA-1250498;R-HSA-1250488"
R-HSA-9034015,"Signaling by NTRK3 (TRKC)",1,19,0.0015955660060463553,0.2984748592497032,0.2984748592497032,4,19,0.0012698837053869802,9606,Homo sapiens,"P12931","P12931","R-HSA-9603445;R-HSA-9603419;R-HSA-9603420;R-HSA-9603437"
R-HSA-5250924,"B-WICH complex positively regulates rRNA expression",2,59,0.0049546523345649985,0.30103642352230886,0.30103642352230886,3,3,2.005079534821548E-4,9606,Homo sapiens,"P21802;P49841","P49841;P61218","R-HSA-5250930;R-HSA-5250947;R-HSA-5250938"
R-HSA-73772,"RNA Polymerase I Promoter Escape",2,59,0.0049546523345649985,0.30103642352230886,0.30103642352230886,2,2,1.336719689881032E-4,9606,Homo sapiens,"P21802;P50613","P50613;P61218","R-HSA-73769;R-HSA-74986"
R-HSA-186797,"Signaling by PDGF",2,60,0.0050386294927779645,0.30787522186324967,0.30787522186324967,21,31,0.0020719155193155993,9606,Homo sapiens,"P09619;P12931","P09619;P12931","R-HSA-186786;R-HSA-186819;R-HSA-1524182;R-HSA-382052;R-HSA-382055;R-HSA-8864036;R-HSA-186826;R-HSA-380780;R-HSA-380782;R-HSA-186798;R-HSA-1524186;R-HSA-382056;R-HSA-186765;R-HSA-382058;R-HSA-186834;R-HSA-186800;R-HSA-186773;R-HSA-186778;R-HSA-389086;R-HSA-9674095;R-HSA-186780"
R-HSA-2559586,"DNA Damage/Telomere Stress Induced Senescence",2,60,0.0050386294927779645,0.30787522186324967,0.30787522186324967,9,17,0.0011362117363988772,9606,Homo sapiens,"Q13315;P24941","Q13315;P24941","R-HSA-5693540;R-HSA-5682018;R-HSA-5682044;R-HSA-5693612;R-HSA-69562;R-HSA-187934;R-HSA-5682026;R-HSA-6792712;R-HSA-5693609"
R-HSA-8964616,"G beta:gamma signalling through CDC42",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,6,6,4.010159069643096E-4,9606,Homo sapiens,"Q13153","Q13153","R-HSA-8964634;R-HSA-8964619;R-HSA-8964604;R-HSA-8964605;R-HSA-8964614;R-HSA-8964599"
R-HSA-5603041,"IRAK4 deficiency (TLR2/4)",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q06187","Q06187","R-HSA-5602353"
R-HSA-1236382,"Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,22,23,0.0015372276433631867,9606,Homo sapiens,"P00533","P00533","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-1220610;R-HSA-1220611;R-HSA-1247842;R-HSA-1247841;R-HSA-1226016;R-HSA-1225952;R-HSA-1220614;R-HSA-1220612;R-HSA-1225956;R-HSA-1220613;R-HSA-1247844;R-HSA-1225957;R-HSA-1225960;R-HSA-1225961;R-HSA-1169421"
R-HSA-5637815,"Signaling by Ligand-Responsive EGFR Variants in Cancer",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,22,23,0.0015372276433631867,9606,Homo sapiens,"P00533","P00533","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-1220610;R-HSA-1220611;R-HSA-1247842;R-HSA-1247841;R-HSA-1226016;R-HSA-1225952;R-HSA-1220614;R-HSA-1220612;R-HSA-1225956;R-HSA-1220613;R-HSA-1247844;R-HSA-1225957;R-HSA-1225960;R-HSA-1225961;R-HSA-1169421"
R-HSA-5654720,"PI-3K cascade:FGFR4",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,6,7,4.678518914583612E-4,9606,Homo sapiens,"P22455","P22455","R-HSA-5654662;R-HSA-5654659;R-HSA-5654669;R-HSA-5654717;R-HSA-5654714;R-HSA-5654667"
R-HSA-176412,"Phosphorylation of the APC/C",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,1,2,1.336719689881032E-4,9606,Homo sapiens,"P53350","P53350","R-HSA-174119"
R-HSA-2995383,"Initiation of Nuclear Envelope (NE) Reformation",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,1,7,4.678518914583612E-4,9606,Homo sapiens,"Q99986","Q99986","R-HSA-2995389"
R-HSA-2142691,"Synthesis of Leukotrienes (LT) and Eoxins (EX)",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,1,15,0.001002539767410774,9606,Homo sapiens,"P49137","P49137","R-HSA-429016"
R-HSA-9703465,"Signaling by FLT3 fusion proteins",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,1,18,0.0012030477208929287,9606,Homo sapiens,"P11309","P11309","R-HSA-9703436"
R-HSA-6803204,"TP53 Regulates Transcription of Genes Involved in Cytochrome C Release",1,20,0.0016795431642593216,0.31145324150337717,0.31145324150337717,1,25,0.00167089961235129,9606,Homo sapiens,"Q13315","Q13315","R-HSA-6799097"
R-HSA-5617833,"Cilium Assembly",5,201,0.01687940880080618,0.32149176964675896,0.32149176964675896,8,50,0.00334179922470258,9606,Homo sapiens,"P17612;P49674;P53350;P51955;P48730","P17612;P49674;P53350;P51955;P48730","R-HSA-5626228;R-HSA-5626227;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
R-HSA-6782210,"Gap-filling DNA repair synthesis and ligation in TC-NER",2,62,0.0052065838092038965,0.32151200544924907,0.32151200544924907,2,2,1.336719689881032E-4,9606,Homo sapiens,"P21802;P50613","P50613;P61218","R-HSA-6782227;R-HSA-6782208"
R-HSA-1236394,"Signaling by ERBB4",2,62,0.0052065838092038965,0.32151200544924907,0.32151200544924907,3,52,0.0034754711936906832,9606,Homo sapiens,"P12931;P00533","P12931;P00533","R-HSA-9612219;R-HSA-1977959;R-HSA-1252013"
R-HSA-428157,"Sphingolipid metabolism",3,107,0.00898555592878737,0.32190610105017026,0.32190610105017026,2,78,0.005213206790536024,9606,Homo sapiens,"P78368;Q9BZL6;Q15139","P78368;Q9BZL6;Q15139","R-HSA-429698;R-HSA-429714"
R-HSA-6807004,"Negative regulation of MET activity",1,21,0.0017635203224722876,0.32419258218759317,0.32419258218759317,12,12,8.020318139286192E-4,9606,Homo sapiens,"P08581","P08581","R-HSA-8875431;R-HSA-9734070;R-HSA-8875490;R-HSA-6807008;R-HSA-8875183;R-HSA-8875374;R-HSA-8875443;R-HSA-6807027;R-HSA-8874685;R-HSA-8875451;R-HSA-8875482;R-HSA-9735946"
R-HSA-9830674,"Formation of the ureteric bud",1,21,0.0017635203224722876,0.32419258218759317,0.32419258218759317,2,14,9.357037829167224E-4,9606,Homo sapiens,"P07949","P07949","R-HSA-9830754;R-HSA-9830762"
R-HSA-9008059,"Interleukin-37 signaling",1,21,0.0017635203224722876,0.32419258218759317,0.32419258218759317,1,14,9.357037829167224E-4,9606,Homo sapiens,"Q9UHD2","Q9UHD2","R-HSA-9008684"
R-HSA-6782135,"Dual incision in TC-NER",2,63,0.0052905609674168625,0.32830636793275514,0.32830636793275514,7,7,4.678518914583612E-4,9606,Homo sapiens,"P21802;P50613","P50613;P61218","R-HSA-6782211;R-HSA-6782131;R-HSA-9684118;R-HSA-6782224;R-HSA-6782141;R-HSA-6782204;R-HSA-6782138"
R-HSA-9692914,"SARS-CoV-1-host interactions",3,109,0.009153510245213301,0.33204388772810434,0.33204388772810434,6,48,0.003208127255714477,9606,Homo sapiens,"O15530;Q9Y572;Q9UHD2","O15530;Q9Y572;Q9UHD2","R-HSA-9731012;R-HSA-9686338;R-HSA-9686336;R-HSA-9710988;R-HSA-9686345;R-HSA-9731018"
R-HSA-176814,"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",2,64,0.0053745381256298285,0.33508241378116543,0.33508241378116543,4,15,0.001002539767410774,9606,Homo sapiens,"P53350;P51955","P53350;P51955","R-HSA-179410;R-HSA-174119;R-HSA-179417;R-HSA-179421"
R-HSA-5654719,"SHC-mediated cascade:FGFR4",1,22,0.0018474974806852536,0.336697264519244,0.336697264519244,4,4,2.673439379762064E-4,9606,Homo sapiens,"P22455","P22455","R-HSA-5654423;R-HSA-5654428;R-HSA-5654426;R-HSA-5654425"
R-HSA-8862803,"Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models",1,22,0.0018474974806852536,0.336697264519244,0.336697264519244,13,22,0.0014703916588691352,9606,Homo sapiens,"Q00535","Q00535","R-HSA-8863014;R-HSA-8863013;R-HSA-8868260;R-HSA-8863587;R-HSA-8863011;R-HSA-8868567;R-HSA-8868340;R-HSA-8863007;R-HSA-8870558;R-HSA-8868573;R-HSA-8868666;R-HSA-8863674;R-HSA-8868344"
R-HSA-8863678,"Neurodegenerative Diseases",1,22,0.0018474974806852536,0.336697264519244,0.336697264519244,13,22,0.0014703916588691352,9606,Homo sapiens,"Q00535","Q00535","R-HSA-8863014;R-HSA-8863013;R-HSA-8868260;R-HSA-8863587;R-HSA-8863011;R-HSA-8868567;R-HSA-8868340;R-HSA-8863007;R-HSA-8870558;R-HSA-8868573;R-HSA-8868666;R-HSA-8863674;R-HSA-8868344"
R-HSA-164938,"Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters",1,22,0.0018474974806852536,0.336697264519244,0.336697264519244,1,15,0.001002539767410774,9606,Homo sapiens,"P06239","P06239","R-HSA-167566"
R-HSA-69618,"Mitotic Spindle Checkpoint",3,111,0.009321464561639235,0.3421773925092648,0.3421773925092648,4,7,4.678518914583612E-4,9606,Homo sapiens,"O43683;P53350;Q96GD4","O43683;P53350;Q96GD4","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-5654712,"FRS-mediated FGFR4 signaling",1,23,0.0019314746388982198,0.3489715917004489,0.3489715917004489,9,9,6.015238604464644E-4,9606,Homo sapiens,"P22455","P22455","R-HSA-5654422;R-HSA-5654663;R-HSA-5654658;R-HSA-5654418;R-HSA-8941613;R-HSA-5654655;R-HSA-5654653;R-HSA-5654651;R-HSA-5654664"
R-HSA-73980,"RNA Polymerase III Transcription Termination",1,23,0.0019314746388982198,0.3489715917004489,0.3489715917004489,2,2,1.336719689881032E-4,9606,Homo sapiens,"P21802","P61218","R-HSA-113449;R-HSA-113454"
R-HSA-167242,"Abortive elongation of HIV-1 transcript in the absence of Tat",1,23,0.0019314746388982198,0.3489715917004489,0.3489715917004489,2,2,1.336719689881032E-4,9606,Homo sapiens,"P21802","P61218","R-HSA-167147;R-HSA-167087"
R-HSA-373753,"Nephrin family interactions",1,23,0.0019314746388982198,0.3489715917004489,0.3489715917004489,7,13,8.688677984226708E-4,9606,Homo sapiens,"P06241","P06241","R-HSA-532603;R-HSA-373734;R-HSA-373747;R-HSA-8981534;R-HSA-451758;R-HSA-373724;R-HSA-373727"
R-HSA-392154,"Nitric oxide stimulates guanylate cyclase",1,23,0.0019314746388982198,0.3489715917004489,0.3489715917004489,3,7,4.678518914583612E-4,9606,Homo sapiens,"Q13976","Q13976-1","R-HSA-418549;R-HSA-418451;R-HSA-418442"
R-HSA-171319,"Telomere Extension By Telomerase",1,23,0.0019314746388982198,0.3489715917004489,0.3489715917004489,2,10,6.68359844940516E-4,9606,Homo sapiens,"P24941","P24941","R-HSA-163096;R-HSA-9686521"
R-HSA-2029485,"Role of phospholipids in phagocytosis",3,114,0.009573396036278133,0.3573549087629053,0.3573549087629053,6,12,8.020318139286192E-4,9606,Homo sapiens,"P43405;Q05655;Q02156","P43405;Q05655;Q02156","R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-198314;R-HSA-2029271;R-HSA-2029268"
R-HSA-9709603,"Impaired BRCA2 binding to PALB2",1,24,0.002015451797111186,0.3610197883726598,0.3610197883726598,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9709601"
R-HSA-9821993,"Replacement of protamines by nucleosomes in the male pronucleus",1,24,0.002015451797111186,0.3610197883726598,0.3610197883726598,2,6,4.010159069643096E-4,9606,Homo sapiens,"Q96SB4","Q96SB4","R-HSA-9821967;R-HSA-9821982"
R-HSA-203927,"MicroRNA (miRNA) biogenesis",1,24,0.002015451797111186,0.3610197883726598,0.3610197883726598,1,8,5.346878759524128E-4,9606,Homo sapiens,"P21802","P61218","R-HSA-203901"
R-HSA-449836,"Other interleukin signaling",1,24,0.002015451797111186,0.3610197883726598,0.3610197883726598,1,17,0.0011362117363988772,9606,Homo sapiens,"P29597","P29597","R-HSA-448661"
R-HSA-176408,"Regulation of APC/C activators between G1/S and early anaphase",2,68,0.005710446758481693,0.36197166760450306,0.36197166760450306,3,14,9.357037829167224E-4,9606,Homo sapiens,"P53350;P24941","P53350;P24941","R-HSA-188371;R-HSA-174174;R-HSA-174079"
R-HSA-9701193,"Defective homologous recombination repair (HRR) due to PALB2 loss of function",1,25,0.002099428955324152,0.37284600204446017,0.37284600204446017,2,2,1.336719689881032E-4,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9704408;R-HSA-9704330"
R-HSA-9704331,"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function",1,25,0.002099428955324152,0.37284600204446017,0.37284600204446017,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9704330"
R-HSA-9701192,"Defective homologous recombination repair (HRR) due to BRCA1 loss of function",1,25,0.002099428955324152,0.37284600204446017,0.37284600204446017,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9701199"
R-HSA-9704646,"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function",1,25,0.002099428955324152,0.37284600204446017,0.37284600204446017,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-9704408"
R-HSA-9734009,"Defective Intrinsic Pathway for Apoptosis",1,25,0.002099428955324152,0.37284600204446017,0.37284600204446017,13,24,0.0016040636278572384,9606,Homo sapiens,"Q00535","Q00535","R-HSA-8863014;R-HSA-8863013;R-HSA-8868260;R-HSA-8863587;R-HSA-8863011;R-HSA-8868567;R-HSA-8868340;R-HSA-8863007;R-HSA-8870558;R-HSA-8868573;R-HSA-8868666;R-HSA-8863674;R-HSA-8868344"
R-HSA-9013507,"NOTCH3 Activation and Transmission of Signal to the Nucleus",1,25,0.002099428955324152,0.37284600204446017,0.37284600204446017,2,15,0.001002539767410774,9606,Homo sapiens,"P00533","P00533","R-HSA-9018573;R-HSA-9018572"
R-HSA-8978934,"Metabolism of cofactors",1,25,0.002099428955324152,0.37284600204446017,0.37284600204446017,2,24,0.0016040636278572384,9606,Homo sapiens,"P31749","P31749","R-HSA-1497796;R-HSA-1497784"
R-HSA-195253,"Degradation of beta-catenin by the destruction complex",2,70,0.005878401074907625,0.37526688320169643,0.37526688320169643,12,23,0.0015372276433631867,9606,Homo sapiens,"P48729;P49841","P48729;P49841","R-HSA-195300;R-HSA-2130279;R-HSA-195275;R-HSA-195304;R-HSA-2130282;R-HSA-2130286;R-HSA-5229343;R-HSA-195283;R-HSA-195251;R-HSA-195280;R-HSA-195318;R-HSA-195287"
R-HSA-6803529,"FGFR2 alternative splicing",1,26,0.002183406113537118,0.3844543044935326,0.3844543044935326,4,4,2.673439379762064E-4,9606,Homo sapiens,"P21802","P61218","R-HSA-6803527;R-HSA-6803523;R-HSA-6803838;R-HSA-6803836"
R-HSA-179409,"APC-Cdc20 mediated degradation of Nek2A",1,26,0.002183406113537118,0.3844543044935326,0.3844543044935326,3,3,2.005079534821548E-4,9606,Homo sapiens,"P51955","P51955","R-HSA-179410;R-HSA-179417;R-HSA-179421"
R-HSA-1643713,"Signaling by EGFR in Cancer",1,26,0.002183406113537118,0.3844543044935326,0.3844543044935326,41,42,0.002807111348750167,9606,Homo sapiens,"P00533","P00533","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-5637766;R-HSA-1220610;R-HSA-1248002;R-HSA-1220611;R-HSA-5637764;R-HSA-5637765;R-HSA-1220614;R-HSA-1220612;R-HSA-1220613;R-HSA-5637770;R-HSA-1248655;R-HSA-1169421;R-HSA-5637808;R-HSA-1225978;R-HSA-1247999;R-HSA-5638137;R-HSA-5637798;R-HSA-1247842;R-HSA-5637796;R-HSA-1247841;R-HSA-1226016;R-HSA-1225952;R-HSA-5637794;R-HSA-5637795;R-HSA-5637792;R-HSA-1248677;R-HSA-1225956;R-HSA-1247844;R-HSA-1225957;R-HSA-5637806;R-HSA-1225960;R-HSA-1225961;R-HSA-5637800;R-HSA-5637801"
R-HSA-912694,"Regulation of IFNA/IFNB signaling",1,26,0.002183406113537118,0.3844543044935326,0.3844543044935326,4,5,3.34179922470258E-4,9606,Homo sapiens,"P29597","P29597","R-HSA-997311;R-HSA-997309;R-HSA-912680;R-HSA-997314"
R-HSA-9665686,"Signaling by ERBB2 TMD/JMD mutants",1,26,0.002183406113537118,0.3844543044935326,0.3844543044935326,10,13,8.688677984226708E-4,9606,Homo sapiens,"P00533","P00533","R-HSA-9665699;R-HSA-9665698;R-HSA-9665697;R-HSA-9665701;R-HSA-9665700;R-HSA-9665707;R-HSA-9665706;R-HSA-9665705;R-HSA-9665704;R-HSA-9665709"
R-HSA-2173788,"Downregulation of TGF-beta receptor signaling",1,26,0.002183406113537118,0.3844543044935326,0.3844543044935326,11,28,0.0018714075658334448,9606,Homo sapiens,"P37173","P37173","R-HSA-178178;R-HSA-2128994;R-HSA-2169046;R-HSA-178218;R-HSA-173483;R-HSA-173512;R-HSA-2127562;R-HSA-2179291;R-HSA-2169050;R-HSA-2179293;R-HSA-178189"
R-HSA-5357786,"TNFR1-induced proapoptotic signaling",1,26,0.002183406113537118,0.3844543044935326,0.3844543044935326,1,3,2.005079534821548E-4,9606,Homo sapiens,"Q9UHD2","Q9UHD2","R-HSA-83582"
R-HSA-9648002,"RAS processing",1,26,0.002183406113537118,0.3844543044935326,0.3844543044935326,1,21,0.0014035556743750835,9606,Homo sapiens,"Q04759","Q04759","R-HSA-9653503"
R-HSA-5632684,"Hedgehog 'on' state",2,72,0.006046355391333557,0.3884483485985606,0.3884483485985606,5,37,0.002472931426279909,9606,Homo sapiens,"P48729;P25098","P48729;P25098","R-HSA-5633040;R-HSA-5632672;R-HSA-5632674;R-HSA-5632671;R-HSA-5632670"
R-HSA-912526,"Interleukin receptor SHC signaling",1,27,0.002267383271750084,0.39584869314327265,0.39584869314327265,6,6,4.010159069643096E-4,9606,Homo sapiens,"O60674","O60674","R-HSA-508247;R-HSA-453111;R-HSA-912527;R-HSA-913374;R-HSA-453104;R-HSA-913424"
R-HSA-5693554,"Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)",1,27,0.002267383271750084,0.39584869314327265,0.39584869314327265,1,1,6.68359844940516E-5,9606,Homo sapiens,"Q13315","Q13315","R-HSA-5693589"
R-HSA-76066,"RNA Polymerase III Transcription Initiation From Type 2 Promoter",1,27,0.002267383271750084,0.39584869314327265,0.39584869314327265,2,4,2.673439379762064E-4,9606,Homo sapiens,"P21802","P61218","R-HSA-112150;R-HSA-83805"
R-HSA-3000170,"Syndecan interactions",1,27,0.002267383271750084,0.39584869314327265,0.39584869314327265,1,15,0.001002539767410774,9606,Homo sapiens,"P17252","P17252","R-HSA-2750187"
R-HSA-5250913,"Positive epigenetic regulation of rRNA expression",2,74,0.006214309707759489,0.40150658328067657,0.40150658328067657,3,7,4.678518914583612E-4,9606,Homo sapiens,"P21802;P49841","P49841;P61218","R-HSA-5250930;R-HSA-5250947;R-HSA-5250938"
R-HSA-427413,"NoRC negatively regulates rRNA expression",2,74,0.006214309707759489,0.40150658328067657,0.40150658328067657,1,6,4.010159069643096E-4,9606,Homo sapiens,"P21802;P50613","P50613;P61218","R-HSA-427366"
R-HSA-76071,"RNA Polymerase III Transcription Initiation From Type 3 Promoter",1,28,0.0023513604299630502,0.4070330924144182,0.4070330924144182,2,4,2.673439379762064E-4,9606,Homo sapiens,"P21802","P61218","R-HSA-112152;R-HSA-83803"
R-HSA-3295583,"TRP channels",1,28,0.0023513604299630502,0.4070330924144182,0.4070330924144182,3,7,4.678518914583612E-4,9606,Homo sapiens,"Q9Y572","Q9Y572","R-HSA-9701141;R-HSA-3295579;R-HSA-9701055"
R-HSA-76061,"RNA Polymerase III Transcription Initiation From Type 1 Promoter",1,28,0.0023513604299630502,0.4070330924144182,0.4070330924144182,2,5,3.34179922470258E-4,9606,Homo sapiens,"P21802","P61218","R-HSA-76056;R-HSA-76060"
R-HSA-3108232,"SUMO E3 ligases SUMOylate target proteins",4,175,0.014696002687269063,0.41179527755076495,0.41179527755076495,4,132,0.008822349953214811,9606,Homo sapiens,"P19525;Q96GD4;Q9H2X6;O14965","P19525;Q96GD4;Q9H2X6;O14965","R-HSA-4090284;R-HSA-4655404;R-HSA-4655355;R-HSA-9834809"
R-HSA-6781827,"Transcription-Coupled Nucleotide Excision Repair (TC-NER)",2,76,0.006382264024185421,0.4144329464482601,0.4144329464482601,17,17,0.0011362117363988772,9606,Homo sapiens,"P21802;P50613","P50613;P61218","R-HSA-6782211;R-HSA-9684118;R-HSA-6781824;R-HSA-6782208;R-HSA-6781867;R-HSA-6781833;R-HSA-6782069;R-HSA-6782004;R-HSA-6782131;R-HSA-6782227;R-HSA-6782224;R-HSA-6781840;R-HSA-6782141;R-HSA-6782204;R-HSA-6782138;R-HSA-6781818;R-HSA-6782234"
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",2,76,0.006382264024185421,0.4144329464482601,0.4144329464482601,1,85,0.0056810586819943856,9606,Homo sapiens,"P17612;P22694","P17612;P22694","R-HSA-5682101"
